"_system_object_id";"oeu_nc_name_de";"oeu_nc_name_en";"_tags";"easydb|row_idx";"easydb|operation";"easydb|status";"easydb|timestamp";"easydb|status_text";"easydb|warning_text";"easydb|id";"easydb|version";"easydb|id_parent";"easydb|depth";"easydb|path";"easydb|act|act__shortest";"easydb|act_role|act_role__all_fields";"easydb|generic_lang|generic_lang__all_fields";"easydb|generic_nametype|generic_nametype__all_fields";"easydb|bi|bi__all_fields";"easydb|ac|ac__all_fields";"easydb|pl|pl_display_short";"easydb|generic_uncertainty|generic_uncert__all_fields";"easydb|generic_identifier_type|generic_identifier_type__all_fields";"easydb|generic_dimensions|generic_dimensions__all_fields";"easydb|oeu_nc_type|oeu_type__all_fields";"easydb|hierarchy-oeu|oeu__all_fields";"easydb|do|do__generic_import"
"115446";"Fabrikationshalle";"Manufacturing Hall";"ed-dc-leo";"3441";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20802";"";"20751";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115447";"Panzereinstellhalle";"Tank Parking Garage";"ed-dc-leo";"3442";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20803";"";"20752";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115448";"Grün + Bilfinger AG";"Grün + Bilfinger AG";"ed-dc-leo";"3443";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20804";"";"20753";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115449";"Schlammbecken Ciba Geigy";"Ciba Geigy Mud Pool";"ed-dc-leo";"3444";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20805";"";"20754";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115450";"Tenniscenter Chugele (?) Grenchen: Restaurant";"Tennis Center Chugele (?) Grenchen : Restaurant";"ed-dc-leo";"3445";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20806";"";"20755";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115451";"Richtofferte";"Indicative Offer";"ed-dc-leo";"3446";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20807";"";"20756";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115452";"Bako";"Bako";"ed-dc-leo";"3447";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20808";"";"20757";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115453";"Hauptbahnhof Stuttgart 21 : Machbarkeitsstudie";"Central Station Stuttgart 21 : Feasibility Study";"ed-dc-leo";"3448";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20809";"";"21262";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115454";"Mobag Enterpise genérale SA";"Mobag Enterpise Genérale SA";"ed-dc-leo";"3449";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20810";"";"20759";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115455";"Papierfabrik";"Paper Mill";"ed-dc-leo";"3450";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20811";"";"17784";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115456";"Stucki & Söhne : Lagerhaus";"Stucki & Söhne : Warehouse";"ed-dc-leo";"3451";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20812";"";"20761";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115457";"Baumaschinen Rohrer & Marti AG";"Construction Machinery Rohrer & Marti AG";"ed-dc-leo";"3452";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20813";"";"20762";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115458";"Berner Oberland Bahnen, Werkstättebau : Neubau";"Bernese Oberland Bahnen, Workshop Construction : New Building";"ed-dc-leo";"3453";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20814";"";"20174";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115459";"Mosterei und Destillerie A. Erb & Co. : Getränkelager";"Cider Factory and Distillery A. Erb & Co. : Beverage Warehouse";"ed-dc-leo";"3454";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20815";"";"20764";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115460";"Dietze : Pension Herzog Frankenau";"Dietze : Pension Herzog Frankenau";"ed-dc-leo";"3455";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20816";"";"20765";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115461";"Divers Anfragen Auto-Carrosseriewerk Kiener";"Various Inquiries Auto-Carrosseriewerk Kiener";"ed-dc-leo";"3456";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20817";"";"17183";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115462";"Kernkraftwerk, Atomreaktor : Kranhalle";"Nuclear Power Plant, Nuclear Reactor : Crane Hall";"ed-dc-leo";"3457";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20818";"";"20767";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115463";"Horlacher AG : Produktions- und Lagerhalle";"Horlacher AG : Production and Warehouse";"ed-dc-leo";"3458";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20819";"";"19277";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115464";"Bundeswehrgelände Sulz";"Federal Armed Forces Base Sulz";"ed-dc-leo";"3459";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20820";"";"20769";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115466";"Kirchgemeinde Burgdorf : Mauer, südlicher Treppenaufgang";"Burgdorf Parish : Wall, Southern Staircase";"ed-dc-leo";"3460";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20822";"";"20771";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115467";"Tank- und Apparatebau Schwarz AG : Erweiterung III";"Tank and Apparatus Engineering Schwarz AG : Extension III";"ed-dc-leo";"3461";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20823";"";"21451";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115468";"Computerausdruck Borut Dobovisek";"Computer Printout Borut Dobovisek";"ed-dc-leo";"3462";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20824";"";"20773";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115469";"Lufttechnische Anlagen Dübi & Co. : Fabrikerweiterung : Neubau";"Ventilation Systems Dübi & Co. : Factory Extension : New Building";"ed-dc-leo";"3463";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20825";"";"20774";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115470";"Heizungsbedarf Gebrüder Tobler AG (heute Tobler Haustechnik AG) : Zwischendecke";"Heating Requirement Gebrüder Tobler AG (Today Tobler Haustechnik AG) : False Ceiling";"ed-dc-leo";"3464";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20826";"";"20775";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115471";"Atom Unterstand Rapit, Barcelona";"Nuclear Shelter Rapid, Barcelona";"ed-dc-leo";"3465";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20827";"";"20776";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115472";"Werkstätte Zafouk : Hallenbau";"Zafouk Workshop : Hall Construction";"ed-dc-leo";"3466";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20828";"";"20777";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115473";"Garage Zai & Co. (Rotsee Automobile)";"Garage Zai & Co. (Rotsee Automobile)";"ed-dc-leo";"3467";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20829";"";"20778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115474";"Sole Lago : Freizeitcenter";"Sole Lago : Leisure Center";"ed-dc-leo";"3468";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20830";"";"20779";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115475";"Metall- und Kesselbau A. Lanz & Co.";"Metal and Boiler Construction A. Lanz & Co.";"ed-dc-leo";"3469";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20831";"";"20780";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115476";"Ebauchesfabrik Baumgartner Frères SA";"Ebauchesfabrik Baumgartner Frères SA";"ed-dc-leo";"3470";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20832";"";"20781";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115477";"Wetterschutz-Kuppel GRD Armiplast AGx";"Weather Protection Dome GDR Armiplast AGx";"ed-dc-leo";"3471";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20833";"";"20782";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115478";"Garage Studer / Papierfabrik";"Garage Studer / Paper Mill";"ed-dc-leo";"3472";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20834";"";"20783";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115479";"Garagen : Diagnostik-Center : Neubau";"Garages : Diagnostic Center : New Building";"ed-dc-leo";"3473";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20835";"";"20784";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115480";"Abwasserreinigungsanlage ARA Visp : Verschiedene Abdeckungen";"Wastewater Treatment Plant ARA Visp : Various Covers";"ed-dc-leo";"3474";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20836";"";"20785";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115481";"Maschinenfabrik W. Wenk AG";"Machine Factory W. Wenk AG";"ed-dc-leo";"3475";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20837";"";"17569";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115482";"Pneu Mäder AG : Fabrikneubau";"Pneu Mäder AG : New Factory Building";"ed-dc-leo";"3476";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20838";"";"20787";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115483";"Französisches Ministerium für Sport und Jugend : Schwimmbad in Versailles : Kuppel";"French Ministry of Sport and Youth : Versailles Swimming Pool : Dome";"ed-dc-leo";"3477";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20839";"";"20788";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115484";"Flughafen Dortmund-Wickede : Hangar";"Airport Dortmund-Wickede : Hangar";"ed-dc-leo";"3478";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20840";"";"20588";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115485";"Neckartaler Fleischwaren GmbH : Verbraucherzentrum";"Neckartaler Fleischwaren GmbH : Consumer Center";"ed-dc-leo";"3479";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20841";"";"20790";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115486";"Wohn- und Geschäftshaus, Güterstrasse";"Residential and Commercial Building, Güterstrasse";"ed-dc-leo";"3480";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20842";"";"20791";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115487";"Einkaufszentrum Wallis";"Wallis Shopping Center";"ed-dc-leo";"3481";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20843";"";"20792";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115488";"Gebrüder E. & R. Borner Transportunternehmen";"Gebrüder E. & R. Borner Transport Company";"ed-dc-leo";"3482";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20844";"";"20793";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115489";"Dokumentation für Libyen";"Documentation for Libya";"ed-dc-leo";"3483";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20845";"";"20794";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115490";"Carrosseriewerk F. Walde";"Car Body Factory F. Walde";"ed-dc-leo";"3484";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20846";"";"20290";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115491";"Autospritzwerk Wehle : Wohnhaus und Fabrik";"Car Paint Shop Wehle : House and Factory";"ed-dc-leo";"3485";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20847";"";"20796";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115492";"Hofüberdeckung Hoffmann - La Roche + Co. AG";"Courtyard Covering Hoffmann - La Roche + Co. AG";"ed-dc-leo";"3486";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20848";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115493";"Coop Küsnacht";"Coop Küsnacht";"ed-dc-leo";"3487";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20849";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115494";"Zentralheizungen Pernova AG (F. Fellner) : 1. Etappe: Neubau Fabrikationshalle, 2. Etappe: Neubau: Lagerhalle";"Central Heating Systems Pernova AG (F. Fellner) : 1st Stage: New Construction of the Production Hall, 2nd Stage: New Construction of the Warehouse";"ed-dc-leo";"3488";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20850";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115496";"Fabrikneubau Stucki";"New Factory Building Stucki";"ed-dc-leo";"3489";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20852";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115497";"Drogerie E. Wittwer : Aufstockung";"E. Wittwer Drugstore : Storey Addition";"ed-dc-leo";"3490";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20853";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115498";"Hans R. Schmid AG";"Hans R. Schmid AG";"ed-dc-leo";"3491";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115499";"U-Bahn Station Berninaplatz";"Berninaplatz Underground Station";"ed-dc-leo";"3492";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20855";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115500";"Bauunternehmen Otto Pfisterer : Neubau";"Construction Company Otto Pfisterer : New Building";"ed-dc-leo";"3493";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20856";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115501";"Universität Dortmund : Abteilung Bauwesen : Pavillon";"University of Dortmund : Department of Construction : Pavilion";"ed-dc-leo";"3494";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20857";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115502";"Tennishalle";"Tennis Hall";"ed-dc-leo";"3495";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20858";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115504";"Güntner AG : Willy Löffler : Wittwer";"Güntner AG : Willy Löffler : Wittwer";"ed-dc-leo";"3496";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20860";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115505";"Motel-Restaurant";"Motel Restaurant";"ed-dc-leo";"3497";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20861";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115508";"Richtofferte Halle mit Stützen";"Guideline Offer Hall With Supports";"ed-dc-leo";"3498";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20864";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115510";"Florélites Clause SA : Gartencenter RN 20 La Ville-du-Bois";"Florélites Clause SA : Garden Center RN 20 La Ville-Du-Bois";"ed-dc-leo";"3499";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20866";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115511";"Einfamilienhaus F. Haussener";"Single-Family House F. Haussener";"ed-dc-leo";"3500";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20867";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115513";"Eissporthalle und Kindergarten";"Ice Rink and Kindergarten";"ed-dc-leo";"3501";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20869";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115514";"Bubble : East Village Moghan";"Bubble : East Village Moghan";"ed-dc-leo";"3502";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20870";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115515";"Technische Modellbauschreinerei Ernst Wagner AG : Werkstattplatz-Überdachung";"Technical Model Carpentry Ernst Wagner AG : Workshop Space Roofing";"ed-dc-leo";"3503";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20871";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115516";"Schweizerische Handelsgesellschaft SHG : Lagerhalle : Neubau";"Schweizerische Handelsgesellschaft SHG : Warehouse : New Building";"ed-dc-leo";"3504";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20872";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115517";"Obst- und Gemüsegrosshandlung Albert Ruckaberle (IBM Zentralversand Deutschland)";"Fruit and Vegetable Wholesaler Albert Ruckaberle (IBM Central Shipping Germany)";"ed-dc-leo";"3505";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20873";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115520";"Emmestrasse : Ausbau";"Emmestrasse : Extension";"ed-dc-leo";"3506";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20876";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115521";"Bahnhof Luzern : Kopfgebäude : Hängedächer";"Train Station Lucerne : Head-End Building : Suspended Roofs";"ed-dc-leo";"3507";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20877";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115523";"Expo Wien-Budapest 95";"Expo Vienna-Budapest 95";"ed-dc-leo";"3508";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20879";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115525";"TV Romande : Reportagewagen- und Einstellhalle";"TV Romande : Reportage Car and Parking Garage";"ed-dc-leo";"3509";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20881";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115526";"Zoologischer Garten, Gossweiler & Cie. AG";"Zoological Garden, Gossweiler & Cie. AG";"ed-dc-leo";"3510";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20882";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115527";"Speditionshalle";"Shipping Hall";"ed-dc-leo";"3511";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20883";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115528";"BEA : Ausstellungshalle";"BEA : Exhibition Hall";"ed-dc-leo";"3512";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20884";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115529";"Satteloblichter";"Saddle Skylights";"ed-dc-leo";"3513";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115531";"Freizeitanlage Eumatt";"Eumatt Leisure Facility";"ed-dc-leo";"3514";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20887";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115532";"Kohler : Expertise";"Kohler : Expertise";"ed-dc-leo";"3515";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20888";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115533";"Internationale Transporte Danzas GmbH : Steidle Bau GmbH : Speditionshalle";"Internationale Transporte Danzas GmbH : Steidle Bau GmbH : Forwarding Hall";"ed-dc-leo";"3516";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20889";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115534";"Garage Studer";"Garage Studer";"ed-dc-leo";"3517";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20890";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115535";"Papierfabrik";"Paper Mill";"ed-dc-leo";"3518";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20891";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115537";"Sportzentrum Bern";"Sports Center Bern";"ed-dc-leo";"3519";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20893";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115538";"Hummel KG";"Hummel KG";"ed-dc-leo";"3520";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20894";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115540";"Einfamilienhaus Schalch : Um- und Anbau";"Single-Family House Schalch : Conversion and Extension";"ed-dc-leo";"3521";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20896";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115541";"Zodiac SA";"Zodiac SA";"ed-dc-leo";"3522";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20897";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115542";"Silga-Werk AG";"Silga-Werk AG";"ed-dc-leo";"3523";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20898";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115543";"Berufskleiderfabrik Marco AG";"Clothing Factory Marco AG";"ed-dc-leo";"3524";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20899";"";"20798";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115544";"Hofüberdeckung Hoffmann - La Roche + Co. AG";"Courtyard Covering Hoffmann - La Roche + Co. AG";"ed-dc-leo";"3525";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20900";"";"20848";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115545";"Coop Küsnacht";"Coop Küsnacht";"ed-dc-leo";"3526";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20901";"";"20849";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115546";"Zentralheizungen Pernova AG (F. Fellner) : 1. Etappe: Neubau Fabrikationshalle, 2. Etappe: Neubau: Lagerhalle";"Central Heating Systems Pernova AG (F. Fellner) : 1st Stage: New Construction of the Production Hall, 2nd Stage: New Construction of the Warehouse";"ed-dc-leo";"3527";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20902";"";"20850";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115547";"Fabrikneubau Stucki";"New Factory Building Stucki";"ed-dc-leo";"3528";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20903";"";"20852";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115548";"Drogerie E. Wittwer : Aufstockung";"E. Wittwer Drugstore : Storey Addition";"ed-dc-leo";"3529";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20904";"";"20853";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115549";"Hans R. Schmid AG";"Hans R. Schmid AG";"ed-dc-leo";"3530";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20905";"";"20854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115550";"U-Bahn Station Berninaplatz";"Berninaplatz Underground Station";"ed-dc-leo";"3531";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20906";"";"20855";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115551";"Bauunternehmen Otto Pfisterer : Neubau";"Construction Company Otto Pfisterer : New Building";"ed-dc-leo";"3532";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20907";"";"20856";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115552";"Universität Dortmund : Abteilung Bauwesen : Pavillon";"University of Dortmund : Department of Construction : Pavilion";"ed-dc-leo";"3533";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20908";"";"20857";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115553";"Tennishalle";"Tennis Hall";"ed-dc-leo";"3534";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20909";"";"20858";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115554";"Kleiderfabrik Schweizer & Co. AG : Büroaufstockung";"Clothing Factory Schweizer & Co. AG : Storey Addition";"ed-dc-leo";"3535";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20910";"";"20377";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115555";"Güntner AG : Willy Löffler : Wittwer";"Güntner AG : Willy Löffler : Wittwer";"ed-dc-leo";"3536";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20911";"";"20860";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115556";"Motel-Restaurant";"Motel Restaurant";"ed-dc-leo";"3537";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20912";"";"20861";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115557";"Kilcher AG (= Bauisolationen F. Kilcher AG ?)";"Kilcher AG (= Bauisolationen F. Kilcher AG ?)";"ed-dc-leo";"3538";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20913";"";"17952";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115558";"Chemisch Technische Produkte Blaser & Co. AG (heute Blaser Swisslube AG) („Blaha“) : Halle 6 : Laboreinbau";"Chemical Technical Products Blaser & Co. AG (Today Blaser Swisslube AG) (""Blaha"") : Hall 6 : Laboratory Installation";"ed-dc-leo";"3539";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20914";"";"20997";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115559";"Richtofferte Halle mit Stützen";"Guideline Offer Hall With Supports";"ed-dc-leo";"3540";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20915";"";"20864";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115560";"Stahlplattenfabrikation Haba AG";"Steel Plate Fabrication Haba AG";"ed-dc-leo";"3541";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20916";"";"21353";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115561";"Florélites Clause SA : Gartencenter RN 20 La Ville-du-Bois";"Florélites Clause SA : Garden Center RN 20 La Ville-Du-Bois";"ed-dc-leo";"3542";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20917";"";"20866";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115562";"Einfamilienhaus F. Haussener";"Single-Family House F. Haussener";"ed-dc-leo";"3543";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20918";"";"20867";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115563";"Schuhgrosshandel JLCO J. Lüthi + Co. AG : Erweiterung : Aufstockung";"Shoe Wholesaler JLCO J. Lüthi + Co. AG : Extension : Storey Addition";"ed-dc-leo";"3544";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20919";"";"19955";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115564";"Eissporthalle und Kindergarten";"Ice Rink and Kindergarten";"ed-dc-leo";"3545";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20920";"";"20869";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"115565";"Bubble : East Village Moghan";"Bubble : East Village Moghan";"ed-dc-leo";"3546";"[""update""]";"done";"2023-06-22 13:13:34";"";"";"20921";"";"20870";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
