"_system_object_id","oeu_nc_name_de","oeu_nc_name_en","_tags"
"115985","PBU Bauträger GmbH : Freizeit- und Fitnesscenter","PBU Bauträger GmbH : Leisure and Fitness Center","ed-dc-leo"
"115986","Auto-Ausstellungshalle","Car Exhibition Hall","ed-dc-leo"
"115987","Daimler-Benz AG (Mercedes) : JIT-Werk-Sitzanlagenfertigung und Motorenendmontage","Daimler-Benz AG (Mercedes) : JIT Plant Seat System Production and Final Engine Assembly","ed-dc-leo"
"115988","Rotaver AG, Ramsei, Hr. Schumacher : Gaswäscher","Rotaver AG, Ramsei, Mr. Schumacher : Gas Scrubber","ed-dc-leo"
"115989","Holzwerke Gebrüder Tschopp : Sprinkleranlage","Woodworks Gebrüder Tschopp : Sprinkler System","ed-dc-leo"
"115990","Güntner (Guentner) AG : Fabrikationshalle","Güntner (Guentner) AG : Production Hall","ed-dc-leo"
"115991","OWO-Presswerk AG : Hallenneubau","OWO-Presswerk AG : New Hall Construction","ed-dc-leo"
"115992","Victor Wehling : Hallenbauten","Victor Wehling : Hall Constructions","ed-dc-leo"
"115993","Expo 64 Lausanne","Expo 64 Lausanne","ed-dc-leo"
"115995","Tiergarten : Unterführung : Sanierung","Tiergarten : Underpass : Renovation","ed-dc-leo"
"115996","Garagenbetrieb","Garage Service","ed-dc-leo"
"115997","Stahlplattenfabrikation Haba AG","Steel Plate Fabrication Haba AG","ed-dc-leo"
"115999","Volvo-Garage A. Binder","Volvo Garage A. Binder","ed-dc-leo"
"116000","Herr Widmer, Architekturbüro","Mr. Widmer, Architecture Office","ed-dc-leo"
"116001","Kreishaus Meschede","District Office Meschede","ed-dc-leo"
"116002","Scheurer-Organisation KG","Scheurer Organization KG","ed-dc-leo"
"116003","Fritz Blaser Autotransporte : Lagerhaus","Fritz Blaser Autotransporte : Warehouse","ed-dc-leo"
"116004","Gebrüder Meier AG : Ablaugerei","Gebrüder Meier AG : Leaching","ed-dc-leo"
"116005","Kino Rex","Rex Cinema","ed-dc-leo"
"116007","Cristallux-Werk : Werk Oberwaldach : Neubau","Cristallux-Plant : Oberwaldach Plant : New Building","ed-dc-leo"
"116008","Ausstellungskojen","Exhibition Booths","ed-dc-leo"
"116009","Druckerei Sedlmayr","Printing Press Uhl","ed-dc-leo"
"116010","Rhätische Bahn RhB : Bahndepot Landquart","Rhaetian Railway RhB : Landquart Railway Depot","ed-dc-leo"
"116011","Fabrikant Franz Bodmer","Manufacturer Franz Bodmer","ed-dc-leo"
"116012","Astra Fett- und Oelwerke AG : Lagerhalle Filiale Thun","Astra Fett- und Oelwerke AG : Warehouse Branch Thun","ed-dc-leo"
"116014","Reithalle","Riding Arena","ed-dc-leo"
"116015","Cash + Carry Gebrüder Würgler (heute Auto Studer AG)","Cash + Carry Gebrüder Würgler (Today Auto Studer AG)","ed-dc-leo"
"116016","HIB : Tennis- und Squashhallen Marin : Erweiterung","HIB : Marin Tennis and Squash Halls : Extension","ed-dc-leo"
"116017","Firma Förster : Gartencenter Bietigheim","Förster Company : Bietigheim Garden Center","ed-dc-leo"
"116018","Architekt B. Hermann","Architect B. Hermann","ed-dc-leo"
"116019","Schreinerei H. Mühlemann : Sanierung Flachdach","H. Mühlemann Carpentry : Renovation of Flat Roof","ed-dc-leo"
"116020","Pefektin (vermutlich Pektin-Fabrik Herbstreith & Fox)","Pefektin (Probably Pektin-Fabrik Herbstreith & Fox)","ed-dc-leo"
"116021","Werkzeugfabrik Ernst Schäublin AG","Tool Factory Ernst Schäublin AG","ed-dc-leo"
"116022","Björlig AG Architektur- und Ingenieurbüro : Garage","Björlig AG Architecture and Engineering Office : Garage","ed-dc-leo"
"116023","Carrosseriewerkstatt N. Baum","Car Body Workshop N. Baum","ed-dc-leo"
"116025","Projekt „Mittelland“ : Lagerhalle","“Mittelland” Project : Warehouse","ed-dc-leo"
"116026","Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha","Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha","ed-dc-leo"
"116027","Maschinen- und Apparatebau Maschapp AG : Neubau","Maschinen- und Apparatebau Maschapp AG : New Building","ed-dc-leo"
"116028","Société Autosilo S.A. und Bubble System AG","Société Autosilo S.A. and Bubble System AG","ed-dc-leo"
"116029","W. Stutz : Werkhallen-Erweiterung","W. Stutz : Factory Extension","ed-dc-leo"
"116030","Kuppelsystem Dow Chemical Europe","Dow Chemical Europe Coupling System","ed-dc-leo"
"116031","Architekt Röthlisberger : Atelierdach","Architect Röthlisberger : Studio Roof","ed-dc-leo"
"116032","Schwimmhalle","Swimming Pool","ed-dc-leo"
"116033","(ZSA/) BSA, SanPo","(ZSA/) BSA, SanPo","ed-dc-leo"
"116034","Hautana-Werk Wirkerei und Stickerei AG : Färberei : Umbau","Hautana-Werk Textile and Embroidery AG : Dyeing : Conversion","ed-dc-leo"
"116035","Sporthalle","Gym","ed-dc-leo"
"116036","Buri Druck AG : Freiform Schalen","Buri Druck AG : Freeform Shells","ed-dc-leo"
"116037","Tennisanlage Holzmatte : Clubhaus","Holzmatte Tennis Facility : Clubhouse","ed-dc-leo"
"116038","Grobau Management : Neubau","Grobau Management : New Building","ed-dc-leo"
"116039","Atom Unterstand Bank Verein Basel","Nuclear Shelter Bank Association Basel","ed-dc-leo"
"116040","Herr Zurbrügg, Architekt","Mr. Zurbrügg, Architect","ed-dc-leo"
"116041","Derendinger","Derendinger","ed-dc-leo"
"116042","Flughafen Köln : Frachthalle","Cologne Airport : Freight Hall","ed-dc-leo"
"116043","Victor Wehling : Hallenbauten","Victor Wehling : Hall Construction","ed-dc-leo"
"116044","Expo 64 Lausanne : Sektor 3 : Halle Kommunikation und Transport : Oberlichter","Expo 64 Lausanne : Sector 3 : Communication and Transport Hall : Skylights","ed-dc-leo"
"116045","Naturtheater Stetten (heute Theater unter den Kuppeln) : Ballettsaal","Naturtheater Stetten (Today Theater Under the Cupolas) : Ballet Hall","ed-dc-leo"
"116046","Tiergarten : Unterführung : Sanierung","Tiergarten : Underpass : Renovation","ed-dc-leo"
"116047","Garagenbetrieb","Garage Service","ed-dc-leo"
"116048","Stahlplattenfabrikation Haba AG","Steel Plate Fabrication Haba AG","ed-dc-leo"
"116049","Lenzlinger Söhne AG : Erweiterung","Lenzlinger Söhne AG : Extension","ed-dc-leo"
"116050","Volvo-Garage A. Binder","Volvo Garage A. Binder","ed-dc-leo"
"116051","Herr Widmer, Architekturbüro","Mr. Widmer, Architecture Office","ed-dc-leo"
"116053","Scheurer-Organisation KG","Scheurer Organization KG","ed-dc-leo"
"116054","Fritz Blaser Autotransporte : Lagerhaus","Fritz Blaser Autotransporte : Warehouse","ed-dc-leo"
"116055","Gebrüder Meier AG : Ablaugerei","Gebrüder Meier AG : Leaching","ed-dc-leo"
"116056","Kino Rex","Rex Cinema","ed-dc-leo"
"116058","Cristallux-Werk : Werk Oberwaldach : Neubau","Cristallux-Plant : Oberwaldach Plant : New Building","ed-dc-leo"
"116059","Ausstellungskojen","Exhibition Booths","ed-dc-leo"
"116060","Druckerei Sedlmayr","Sedlmayr Print Shop","ed-dc-leo"
"116061","Rhätische Bahn RhB : Bahndepot Landquart","Rhaetian Railway RhB : Landquart Railway Depot","ed-dc-leo"
"116062","Fabrikant Franz Bodmer","Manufacturer Franz Bodmer","ed-dc-leo"
"116063","Astra Fett- und Oelwerke AG : Lagerhalle Filiale Thun","Astra Fett- und Oelwerke AG : Warehouse Branch Thun","ed-dc-leo"
"116065","Reithalle","Riding Arena","ed-dc-leo"
"116066","Cash + Carry Gebrüder Würgler (heute Auto Studer AG)","Cash + Carry Gebrüder Würgler (today Auto Studer AG)","ed-dc-leo"
"116067","HIB : Tennis- und Squashhallen Marin : Erweiterung","HIB : Marin Tennis and Squash Halls : Extension","ed-dc-leo"
"116068","Firma Förster : Gartencenter Bietigheim","Förster Company : Bietigheim Garden Center","ed-dc-leo"
"116069","Architekt B. Hermann","Architect B. Hermann","ed-dc-leo"
"116070","Schreinerei H. Mühlemann : Sanierung Flachdach","H. Mühlemann Carpentry : Renovation of Flat Roof","ed-dc-leo"
"116071","Pefektin (vermutlich Pektin-Fabrik Herbstreith & Fox)","Pefektin (Probably Pektin-Fabrik Herbstreith & Fox)","ed-dc-leo"
"116072","Werkzeugfabrik Ernst Schäublin AG","Tool Factory Ernst Schäublin AG","ed-dc-leo"
"116073","Björlig AG Architektur- und Ingenieurbüro : Garage","Björlig AG Architecture and Engineering Office : Garage","ed-dc-leo"
"116074","Carrosseriewerkstatt N. Baum","Car Body Workshop N. Baum","ed-dc-leo"
"116075","Rella + Co.","Rella + Co.","ed-dc-leo"
"116076","Projekt „Mittelland“ : Lagerhalle","“Mittelland” Project : Warehouse","ed-dc-leo"
"116077","Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha","Bubble : Saudi Automotive Services Co. SASCO : Motel Al Baha","ed-dc-leo"
"116078","Maschinen- und Apparatebau Maschapp AG : Neubau","Maschinen- und Apparatebau Maschapp AG : New Building","ed-dc-leo"
"116079","Société Autosilo S.A. und Bubble System AG","Société Autosilo S.A. and Bubble System AG","ed-dc-leo"
"116080","W. Stutz : Werkhallen-Erweiterung","W. Stutz : Factory Extension","ed-dc-leo"
"116081","Kuppelsystem Dow Chemical Europe","Dow Chemical Europe Coupling System","ed-dc-leo"
"116082","Architekt Röthlisberger : Atelierdach","Architect Röthlisberger : Studio Roof","ed-dc-leo"
"116083","Schwimmhalle","Swimming Pool","ed-dc-leo"
"116084","(ZSA/) BSA, SanPo","(ZSA/) BSA, SanPo","ed-dc-leo"
"116085","Hautana-Werk Wirkerei und Stickerei AG : Färberei : Umbau","Hautana-Werk Textile and Embroidery AG : Dyeing : Conversion","ed-dc-leo"
"116086","Sporthalle","Gym","ed-dc-leo"
"116087","Buri Druck AG : Freiform Schalen","Buri Druck AG : Freeform Shells","ed-dc-leo"
"116088","Tennisanlage Holzmatte : Clubhaus","Holzmatte Tennis Facility : Clubhouse","ed-dc-leo"
"116089","Grobau Management : Neubau","Grobau Management : New Building","ed-dc-leo"
"116090","Atom Unterstand Bank Verein Basel","Nuclear Shelter Bank Association Basel","ed-dc-leo"
"116091","Herr Zurbrügg, Architekt","Mr. Zurbrügg, Architect","ed-dc-leo"
"116092","SRG Pyramide","SRG Pyramid","ed-dc-leo"
"116093","Einfamilienhäuser Chänelmatte","Single-Family Houses Chänelmatte","ed-dc-leo"
"116094","Credobau","Credobau","ed-dc-leo"
"116095","Tank- und Apparatebau Schwarz AG","Tank and Apparatus Engineering Schwarz AG","ed-dc-leo"
"116096","Chemische Reinigung Oppliger","Dry Cleaning Oppliger","ed-dc-leo"
"116097","Bürobaracke Isler","Isler Office Barrack","ed-dc-leo"
"116098","Migros Verkaufscenter Bellinzona : Umbau","Migros Shopping Center Bellinzona : Conversion","ed-dc-leo"
"116099","Brauerei Binding : Erweiterungsbau für Mineralwasser","Brewery Binding : Building Extension for Mineral Water","ed-dc-leo"
"116101","Ego-Werke (Deggo AG) : Filiale Volketswil","Ego-Werke (Deggo AG) : Branch in Volketswil","ed-dc-leo"
"116102","Alness Bau und Finanz AG","Alness Construction and Financing AG","ed-dc-leo"
"116103","Transporte Louis : Einstellhalle","Transporte Louis : Parking Garage","ed-dc-leo"
"116104","Kläranlage : Tankabdeckung : Horlacher AG","Sewage Treatment Plant : Tank Cover : Horlacher AG","ed-dc-leo"
"116105","Adolf Schmid’s Erben AG","Adolf Schmid’s Erben AG","ed-dc-leo"
"116107","Erdhaus Guldimann","Earthhouse Guldimann","ed-dc-leo"
"116108","Fussgänger-Unterführung Kirchbergstrasse","Pedestrian Underpass Kirchbergstrasse","ed-dc-leo"
"116109","Compagnie d’études de travaux publics SA","Compagnie D’Études de Travaux Publics SA","ed-dc-leo"
"116111","Ransburg GmbH : Martini aislamientos especiales de poliuretano : Schaumstoff","Ransburg GmbH : Martini Aislamientos Especiales de Poliuretano : Foam","ed-dc-leo"
"116112","Squashhallen Burgdorf","Burgdorf Squash Courts","ed-dc-leo"
"116113","M. Schweizer : Londag","M. Schweizer : Londag","ed-dc-leo"
"116114","Tschudin Systeme","Tschudin systems","ed-dc-leo"
"116115","Cheminéebau Hans Greub AG","Fireplace Construction Hans Greub AG","ed-dc-leo"
"116116","Projekt 16 Fabrikgebäude : Neubau","Project 16 Factory Building : New Building","ed-dc-leo"
"116117","„Polyvalente“ Lagerhalle Rieser","“Polyvalent” Warehouse Rieser","ed-dc-leo"
"116118","Vennersmühle-Wasserversorgung : Luftschutz-Raum","Vennersmühle Water Supply : Air Raid Protection Room","ed-dc-leo"
"116119","Tetra Technologie Transfer : El-Giamal : Haus am Strand in Tripolis","Tetra Technologie Transfer : El-Giamal : House on the Beach in Tripoli","ed-dc-leo"
"116120","Rheins + Debout : Einladung zu einem mehrgängigen Dejeuner mit diversen Architekten","Rheins + Debout : Invitation to a Multi-Course Dejeuner With Various Architects","ed-dc-leo"
"116121","Vanoli : Dominikanische Republik","Vanoli : Dominican Republic","ed-dc-leo"
"116122","Elektrizitätswerk der Stadt Bern : Mattenschwelle : Kunststoffbretter für Schleusen","Electricity Company of the City of Bern : Mat Sill : Plastic Boards for Locks","ed-dc-leo"
"116123","Florélites Clause SA : Gartencenter Marseille","Florélites Clause SA : Marseille Garden Center","ed-dc-leo"
"116124","Migros-Einkaufszentrum Tscharnergut","Migros Shopping Center Tscharnergut","ed-dc-leo"
"116125","Agie SA","Agie SA","ed-dc-leo"
"116126","H. Heer & Co. AG","H. Heer & Co. AG","ed-dc-leo"
"116127","Heinzelmann : Strickwarenfabriken","Heinzelmann : Knitwear Factories","ed-dc-leo"
"116129","Wohnröhre II (Dutler)","Housing Tube II (Dutler)","ed-dc-leo"
"116130","Dachser Spedition AG : Neubau","Dachser Spedition AG : New Building","ed-dc-leo"
"116131","Umgestaltung Waisenhausplatz + Bärenplatz","Redesign of Waisenhausplatz + Bärenplatz","ed-dc-leo"
"116132","Architekt Peter Zürich : Hallenneubau","Architect Peter Zurich : New Hall","ed-dc-leo"
"116133","HIB : Sportzentrum Brühl : Tennishallen : Erweiterung","HIB : Sports Center Brühl : Tennis Halls : Extension","ed-dc-leo"
"116134","Architekt Werner Hunziker","Architect Werner Hunziker","ed-dc-leo"
"116135","Sportzentrum Glarner Unterland","Glarner Unterland Sports Center","ed-dc-leo"
"116136","Studer AG (= Studer AG Landtechnik und Umwelttechnik ?) : Wohn.-Aufstockung","Studer AG (= Studer AG Agricultural Technology and Environmental Technology ?) : Storey Addition","ed-dc-leo"
"116137","Kleiber GmbH : Hallenbau im Karlsruher Rheinhafen","Kleiber GmbH : Hall Construction in the Karlsruhe Rheinhafen","ed-dc-leo"
"116138","Industriehallen Göhring","Industrial Halls Göhring","ed-dc-leo"
"116139","Laboratorium","Laboratory","ed-dc-leo"
"116140","Hallensportzentrum Wankdorf","Indoor Sports Center Wankdorf","ed-dc-leo"
"116141","R. Pfisterer","R. Pfisterer","ed-dc-leo"
"116142","Derendinger","Derendinger","ed-dc-leo"
"116143","SRG Pyramide","SRG Pyramid","ed-dc-leo"
"116144","Einfamilienhäuser Chänelmatte","Single-Family Houses Chänelmatte","ed-dc-leo"
"116145","Credobau","Credobau","ed-dc-leo"
"116146","Tank- und Apparatebau Schwarz AG : Neubau","Tank and Apparatus Engineering Schwarz AG : New Building","ed-dc-leo"
"116147","Chemische Reinigung Oppliger","Dry Cleaning Oppliger","ed-dc-leo"
"116148","Bürobaracke Isler","Isler Office Barrack","ed-dc-leo"
"116149","Migros Verkaufscenter Bellinzona : Umbau","Migros Shopping Center Bellinzona : Conversion","ed-dc-leo"
"116150","Brauerei Binding : Erweiterungsbau für Mineralwasser","Brewery Binding : Building Extension for Mineral Water","ed-dc-leo"
"116152","Ego-Werke (Deggo AG) : Filiale Volketswil","Ego-Werke (Deggo AG) : Branch in Volketswil","ed-dc-leo"
"116153","Alness Bau und Finanz AG : Neubau","Alness Construction and Financing AG : New building","ed-dc-leo"
"116154","Transporte Louis : Einstellhalle","Transporte Louis : Parking Garage","ed-dc-leo"
"116155","Kläranlage : Tankabdeckung : Horlacher AG","Sewage Treatment Plant : Tank Cover : Horlacher AG","ed-dc-leo"
"116156","Adolf Schmid’s Erben AG","Adolf Schmid’s Erben AG","ed-dc-leo"
"116157","Rella Ausstellungshalle","Rella Exhibition Hall","ed-dc-leo"
"116158","Erdhaus Guldimann","Earthhouse Guldimann","ed-dc-leo"
"116159","Fussgänger-Unterführung Kirchbergstrasse","Pedestrian Underpass Kirchbergstrasse","ed-dc-leo"
"116160","Compagnie d’études de travaux publics SA","Compagnie D’Études de Travaux Publics SA","ed-dc-leo"
"116161","Kohler (= Bauunternehmen Albert Kohler & Sohn ?), Denzler","Kohler (= Construction Company Albert Kohler & Sohn?), Denzler","ed-dc-leo"
"116162","Ransburg GmbH : Martini aislamientos especiales de poliuretano : Schaumstoff","Ransburg GmbH : Martini Aislamientos Especiales de Poliuretano : Foam","ed-dc-leo"
"116163","Squashhallen Burgdorf","Burgdorf Squash Courts","ed-dc-leo"
"116164","M. Schweizer : Londag","M. Schweizer : Londag","ed-dc-leo"
"116165","Tschudin Systeme","Tschudin systems","ed-dc-leo"
"116166","Cheminéebau Hans Greub AG","Fireplace Construction Hans Greub AG","ed-dc-leo"
"116167","Projekt 16 Fabrikgebäude : Neubau","Project 16 Factory Building : New Building","ed-dc-leo"
"116168","„Polyvalente“ Lagerhalle Rieser","“Polyvalent” Warehouse Rieser","ed-dc-leo"
"116169","Vennersmühle-Wasserversorgung : Luftschutz-Raum","Vennersmühle Water Supply : Air Raid Protection Room","ed-dc-leo"
"116170","Tetra Technologie Transfer : El-Giamal : Haus am Strand in Tripolis","Tetra Technologie Transfer : El-Giamal : House on the Beach in Tripoli","ed-dc-leo"
"116171","Rheins + Debout : Einladung zu einem mehrgängigen Dejeuner mit diversen Architekten","Rheins + Debout : Invitation to a Multi-Course Dejeuner With Various Architects","ed-dc-leo"
"116172","Vanoli : Dominikanische Republik","Vanoli : Dominican Republic","ed-dc-leo"
"116173","Elektrizitätswerk der Stadt Bern : Mattenschwelle : Kunststoffbretter für Schleusen","Electricity Company of the City of Bern : Mat Sill : Plastic Boards for Locks","ed-dc-leo"
"116174","Florélites Clause SA : Gartencenter Marseille","Florélites Clause SA : Marseille Garden Center","ed-dc-leo"
"116175","Migros-Einkaufszentrum Tscharnergut","Migros Shopping Center Tscharnergut","ed-dc-leo"
"116176","Agie SA","Agie SA Losone","ed-dc-leo"
"116177","H. Heer & Co. AG : Gesamtüberbauung","H. Heer & Co. AG : Complete Development","ed-dc-leo"
"116178","Heinzelmann : Strickwarenfabriken","Heinzelmann : Knitwear Factories","ed-dc-leo"
"116179","Kilcher Transporte AG : Hallenneubau","Kilcher Transporte AG : New Hall Construction","ed-dc-leo"
"116180","Wohnröhre II (Dutler)","Housing Tube II (Dutler)","ed-dc-leo"
"116181","Dachser Spedition AG : Neubau","Dachser Spedition AG : New Building","ed-dc-leo"
"116182","Umgestaltung Waisenhausplatz + Bärenplatz","Redesign of Waisenhausplatz + Bärenplatz","ed-dc-leo"
"116183","Architekt Peter Zürich : Hallenneubau","Architect Peter Zurich : New Hall","ed-dc-leo"
"116184","HIB : Sportzentrum Brühl : Tennishallen : Erweiterung","HIB : Sports Center Brühl : Tennis Halls : Extension","ed-dc-leo"
"116185","Architekt Werner Hunziker","Architect Werner Hunziker","ed-dc-leo"
"116186","Sportzentrum Glarner Unterland","Glarner Unterland Sports Center","ed-dc-leo"
"116187","Studer AG (= Studer AG Landtechnik und Umwelttechnik ?) : Wohn.-Aufstockung","Studer AG (= Studer AG Agricultural Technology and Environmental Technology ?) : Storey Addition","ed-dc-leo"
"116188","Kleiber GmbH : Hallenbau im Karlsruher Rheinhafen","Kleiber GmbH : Hall Construction in the Karlsruhe Rheinhafen","ed-dc-leo"
"116189","Industriehallen Göhring","Industrial Halls Göhring","ed-dc-leo"
"116190","Laboratorium","Laboratory","ed-dc-leo"
"116191","Hallensportzentrum Wankdorf","Indoor Sports Center Wankdorf","ed-dc-leo"
"116192","Daniel Straub-Realschule (Gymnasium Geislingen): Innenhofüberdachung","Daniel Straub-Realschule (Gymnasium Geislingen) : Courtyard Roofing","ed-dc-leo"
"116193","Industrie-Planung GmbH : Hallenbau","Industrial Planning Gmbh : Hall Construction","ed-dc-leo"
"116197","Lévy : Reservoir","Lévy : Reservoir","ed-dc-leo"
"116198","Neumaier","Neumaier","ed-dc-leo"
"116200","Coca Cola-Fabrik","Coca Cola-Factory","ed-dc-leo"
"116201","Kaverneneinbauten : Küttigen ; Kunststoff Gewölbeschalen","Cavern Internals : Küttigen ; Plastic Vaulted Shells","ed-dc-leo"
"116202","Grün + Bilfinger AG : Schwimmbad","Grün + Bilfinger AG : Swimming Pool","ed-dc-leo"
"116204","Laborbau WW","Laboratory WW","ed-dc-leo"
"116206","Gemeindesaal Apolda","Apolda Community Hall","ed-dc-leo"
"116207","Ingenieur Netzel : Industriehallen-Projekt im Raume Württemberg","Engineer Netzel : Industrial Hall Project in the Württemberg Region","ed-dc-leo"
"116208","Bahnhof Lyssach : Perron und Fussgängerunterführung","Train Station Lyssach : Platform and Pedestrian Underpass","ed-dc-leo"
"116209","Polyform SA : H. Kurth","Polyform SA : H. Kurth","ed-dc-leo"
"116210","Studio Hautle","Studio Hautle","ed-dc-leo"
"116213","Architekten Gurzeler & Schlunegger : Fabrikationshallen","Architects Gurzeler & Schlunegger : Manufacturing Halls","ed-dc-leo"
"116214","Verkehrsbetriebe Winterthur : Busdepot Grüzefeld","Verkehrsbetriebe Winterthur : Grüzefeld Bus Depot","ed-dc-leo"
"116215","Mayer-Vorfelder + Dinkelacker : Stewin : Erneuerung Oblichter","Mayer-Vorfelder + Dinkelacker: Stewin : Renewal of the Skylights","ed-dc-leo"
"116216","Atom Unterstand Barcelona","Nuclear Shelter Barcelona","ed-dc-leo"
"116217","Atom Unterstand (Dokumentation für einen Student)","Nuclear Shelter (Documentation for a Student)","ed-dc-leo"
"116218","Schmiede und Mechanische Werkstätte Bärtschi & Co.","Blacksmiths and Mechanical Workshops Bärtschi & Co.","ed-dc-leo"
"116219","Freilufthallen Bonn und Köln (Kompostierungsanlage)","Open-Air Halls Bonn and Cologne (Composting Plant)","ed-dc-leo"
"116220","Johann Studer Traktoren","Johann Studer Tractors","ed-dc-leo"
"116221","Autavia AG","Autavia AG","ed-dc-leo"
"116222","Apparatebau und Elektroservice E. Hedinger AG : Geschäftsbau : Neubau","Apparatus Construction and Electrical Service E. Hedinger AG : Commercial Building : New Building","ed-dc-leo"
"116223","Kieswerk AG : IWOBU AG","Kieswerk AG : IWOBU AG","ed-dc-leo"
"116224","A. Haiber","A. Haiber","ed-dc-leo"
"116225","U. Bischof","U. Bischof","ed-dc-leo"
"116226","HIB : Centroprojekt Zlin a.s. : Doppel-Tennishalle","HIB : Centroprojekt Zlin A.s. : Double Tennis Hall","ed-dc-leo"
"116227","Autoreparaturwerkstätte A. Räbmatter","Car Repair Workshops A. Räbmatter","ed-dc-leo"
"116228","Malergeschäft Thiébaud AG","Painting Business Thiébaud AG","ed-dc-leo"
"116230","Pumpenfabrik","Pump Factory","ed-dc-leo"
"116231","Erschliessung Frommgutquartier","Development of the Frommgut District","ed-dc-leo"
"116232","Gebrüder Knecht AG : Auto-Einstellhalle","Gebrüder Knecht AG : Car Parking Garage","ed-dc-leo"
"116234","Garage Frauenknecht","Garage Frauenknecht","ed-dc-leo"
"116235","Atom Unterstand Academia Liceo Escolar S. Luis","Nuclear Shelter Academia Liceo Escolar S. Luis","ed-dc-leo"
"116236","Schweizerische Bundesbahnen SBB : Weichenbauwerkstätten Hägendorf","Swiss Federal Railways SBB : Hägendorf Track Construction Workshops","ed-dc-leo"
"116237","Leinenweberei Fabrikumbau Obersteg","Linen Weaving Factory Conversion Obersteg","ed-dc-leo"
"116238","Bogenelemente aus Polyester","Arch Elements Made of Polyester","ed-dc-leo"
"116239","Dosch Grand Garage AG","Dosch Grand Garage AG","ed-dc-leo"
"116240","Brücke Wynigenstrasse","Bridge Wynigenstrasse","ed-dc-leo"
"116241","HIB : Centre de Sports et Loisirs des Iles : Tennis- und Squashhallen Sitten","Hib : Center de Sports ET Loisirs Des Iles : Sitten Tennis and Squash Courts","ed-dc-leo"
"116242","Einfamilienhaus Scheidegger","Single-Family House Scheidegger","ed-dc-leo"
"116243","R. Pfisterer","R. Pfisterer","ed-dc-leo"
"116244","Daniel Straub-Realschule (Gymnasium Geislingen): Innenhofüberdachung","Daniel Straub-Realschule (Gymnasium Geislingen) : Courtyard Roofing","ed-dc-leo"
"116245","Industrie-Planung GmbH : Hallenbau","Industrial Planning Gmbh : Hall Construction","ed-dc-leo"
"116246","Gummiwerke Ehgartner (Reifenvertrieb Hans Ehgartner GmbH)","Gummiwerke Ehgartner (Tire Sales Hans Ehgartner Gmbh)","ed-dc-leo"
"116247","Boehi & Co. : Garage : Neubau","Boehi & Co. : Garage","ed-dc-leo"
"116249","Lévy : Reservoir","Lévy : Reservoir","ed-dc-leo"
"116250","Neumaier","Neumaier","ed-dc-leo"
"116252","Coca Cola-Fabrik","Coca Cola-Factory","ed-dc-leo"
"116253","Kaverneneinbauten : Küttigen ; Kunststoff Gewölbeschalen","Cavern Internals : Küttigen ; Plastic Vaulted Shells","ed-dc-leo"
"116254","Grün + Bilfinger AG : Schwimmbad","Grün + Bilfinger AG : Swimming Pool","ed-dc-leo"
"116255","Garage Zünd : Neubau","Garage Zünd : New Building","ed-dc-leo"
"116256","Laborbau WW","Laboratory WW","ed-dc-leo"
"116257","Gemeindesaal Apolda","Apolda Community Hall","ed-dc-leo"
"116258","Ingenieur Netzel : Industriehallen-Projekt im Raume Württemberg","Engineer Netzel : Industrial Hall Project in the Württemberg Region","ed-dc-leo"
"116259","Bahnhof Lyssach : Perron und Fussgängerunterführung","Train Station Lyssach : Platform and Pedestrian Underpass","ed-dc-leo"
"116260","Polyform SA : H. Kurth","Polyform SA : H. Kurth","ed-dc-leo"
"116261","Studio Hautle","Studio Hautle","ed-dc-leo"
"116263","Carrosserie & Autospritzwerk Geser GmbH : Erweiterung","Car Body & Car Paint Shop Geser GmbH : Extension","ed-dc-leo"
"116265","Verkehrsbetriebe Winterthur : Busdepot Grüzefeld","Verkehrsbetriebe Winterthur : Grüzefeld Bus Depot","ed-dc-leo"
"116266","Mayer-Vorfelder + Dinkelacker : Stewin : Erneuerung Oblichter","Mayer-Vorfelder + Dinkelacker: Stewin : Renewal of the Skylights","ed-dc-leo"
"116267","Atom Unterstand Barcelona","Nuclear Shelter Barcelona","ed-dc-leo"
"116268","Atom Unterstand (Dokumentation für einen Student)","Nuclear Shelter (Documentation for a Student)","ed-dc-leo"
"116269","Schmiede und Mechanische Werkstätte Bärtschi & Co.","Blacksmiths and Mechanical Workshops Bärtschi & Co.","ed-dc-leo"
"116270","Freilufthallen Bonn und Köln (Kompostierungsanlage)","Open-Air Halls Bonn and Cologne (Composting Plant)","ed-dc-leo"
"116271","Johann Studer Traktoren","Johann Studer Tractors","ed-dc-leo"
"116272","Autavia AG","Autavia AG","ed-dc-leo"
"116273","Apparatebau und Elektroservice E. Hedinger AG : Geschäftsbau : Neubau","Apparatus Construction and Electrical Service E. Hedinger AG : Commercial Building : New Building","ed-dc-leo"
"116274","Kieswerk AG : IWOBU AG","Kieswerk AG : IWOBU AG","ed-dc-leo"
"116275","A. Haiber","A. Haiber","ed-dc-leo"
"116276","U. Bischof","U. Bischof","ed-dc-leo"
"116277","HIB : Centroprojekt Zlin a.s. : Doppel-Tennishalle","HIB : Centroprojekt Zlin A.s. : Double Tennis Hall","ed-dc-leo"
"116278","Autoreparaturwerkstätte A. Räbmatter","Car Repair Workshops A. Räbmatter","ed-dc-leo"
