"_system_object_id","oeu-nc-name-en","tag-add"
"116112","Burgdorf Squash Courts","ed-dc-leo"
"116113","M. Schweizer : Londag","ed-dc-leo"
"116114","Tschudin systems","ed-dc-leo"
"116115","Fireplace Construction Hans Greub AG","ed-dc-leo"
"116116","Project 16 Factory Building : New Building","ed-dc-leo"
"116117","“Polyvalent” Warehouse Rieser","ed-dc-leo"
"116118","Vennersmühle Water Supply : Air Raid Protection Room","ed-dc-leo"
"116119","Tetra Technologie Transfer : El-Giamal : House on the Beach in Tripoli","ed-dc-leo"
"116120","Rheins + Debout : Invitation to a Multi-Course Dejeuner With Various Architects","ed-dc-leo"
"116121","Vanoli : Dominican Republic","ed-dc-leo"
"116122","Electricity Company of the City of Bern : Mat Sill : Plastic Boards for Locks","ed-dc-leo"
"116123","Florélites Clause SA : Marseille Garden Center","ed-dc-leo"
"116124","Migros Shopping Center Tscharnergut","ed-dc-leo"
"116125","Agie SA","ed-dc-leo"
"116126","H. Heer & Co. AG","ed-dc-leo"
"116127","Heinzelmann : Knitwear Factories","ed-dc-leo"
"116129","Housing Tube II (Dutler)","ed-dc-leo"
"116130","Dachser Spedition AG : New Building","ed-dc-leo"
"116131","Redesign of Waisenhausplatz + Bärenplatz","ed-dc-leo"
"116132","Architect Peter Zurich : New Hall","ed-dc-leo"
"116133","HIB : Sports Center Brühl : Tennis Halls : Extension","ed-dc-leo"
"116134","Architect Werner Hunziker","ed-dc-leo"
"116135","Glarner Unterland Sports Center","ed-dc-leo"
"116136","Studer AG (= Studer AG Agricultural Technology and Environmental Technology ?) : Storey Addition","ed-dc-leo"
"116137","Kleiber GmbH : Hall Construction in the Karlsruhe Rheinhafen","ed-dc-leo"
"116138","Industrial Halls Göhring","ed-dc-leo"
"116139","Laboratory","ed-dc-leo"
"116140","Indoor Sports Center Wankdorf","ed-dc-leo"
"116141","R. Pfisterer","ed-dc-leo"
"116142","Derendinger","ed-dc-leo"
"116143","SRG Pyramid","ed-dc-leo"
"116144","Single-Family Houses Chänelmatte","ed-dc-leo"
"116145","Credobau","ed-dc-leo"
"116146","Tank and Apparatus Engineering Schwarz AG : New Building","ed-dc-leo"
"116147","Dry Cleaning Oppliger","ed-dc-leo"
"116148","Isler Office Barrack","ed-dc-leo"
"116149","Migros Shopping Center Bellinzona : Conversion","ed-dc-leo"
"116150","Brewery Binding : Building Extension for Mineral Water","ed-dc-leo"
"116152","Ego-Werke (Deggo AG) : Branch in Volketswil","ed-dc-leo"
"116153","Alness Construction and Financing AG : New building","ed-dc-leo"
"116154","Transporte Louis : Parking Garage","ed-dc-leo"
"116155","Sewage Treatment Plant : Tank Cover : Horlacher AG","ed-dc-leo"
"116156","Adolf Schmid’s Erben AG","ed-dc-leo"
"116157","Rella Exhibition Hall","ed-dc-leo"
"116158","Earthhouse Guldimann","ed-dc-leo"
"116159","Pedestrian Underpass Kirchbergstrasse","ed-dc-leo"
"116160","Compagnie D’Études de Travaux Publics SA","ed-dc-leo"
"116161","Kohler (= Construction Company Albert Kohler & Sohn?), Denzler","ed-dc-leo"
"116162","Ransburg GmbH : Martini Aislamientos Especiales de Poliuretano : Foam","ed-dc-leo"
"116163","Burgdorf Squash Courts","ed-dc-leo"
"116164","M. Schweizer : Londag","ed-dc-leo"
"116165","Tschudin systems","ed-dc-leo"
"116166","Fireplace Construction Hans Greub AG","ed-dc-leo"
"116167","Project 16 Factory Building : New Building","ed-dc-leo"
"116168","“Polyvalent” Warehouse Rieser","ed-dc-leo"
"116169","Vennersmühle Water Supply : Air Raid Protection Room","ed-dc-leo"
"116170","Tetra Technologie Transfer : El-Giamal : House on the Beach in Tripoli","ed-dc-leo"
"116171","Rheins + Debout : Invitation to a Multi-Course Dejeuner With Various Architects","ed-dc-leo"
"116172","Vanoli : Dominican Republic","ed-dc-leo"
"116173","Electricity Company of the City of Bern : Mat Sill : Plastic Boards for Locks","ed-dc-leo"
"116174","Florélites Clause SA : Marseille Garden Center","ed-dc-leo"
"116175","Migros Shopping Center Tscharnergut","ed-dc-leo"
"116176","Agie SA Losone","ed-dc-leo"
"116177","H. Heer & Co. AG : Complete Development","ed-dc-leo"
"116178","Heinzelmann : Knitwear Factories","ed-dc-leo"
"116179","Kilcher Transporte AG : New Hall Construction","ed-dc-leo"
"116180","Housing Tube II (Dutler)","ed-dc-leo"
"116181","Dachser Spedition AG : New Building","ed-dc-leo"
"116182","Redesign of Waisenhausplatz + Bärenplatz","ed-dc-leo"
"116183","Architect Peter Zurich : New Hall","ed-dc-leo"
"116184","HIB : Sports Center Brühl : Tennis Halls : Extension","ed-dc-leo"
"116185","Architect Werner Hunziker","ed-dc-leo"
"116186","Glarner Unterland Sports Center","ed-dc-leo"
"116187","Studer AG (= Studer AG Agricultural Technology and Environmental Technology ?) : Storey Addition","ed-dc-leo"
"116188","Kleiber GmbH : Hall Construction in the Karlsruhe Rheinhafen","ed-dc-leo"
"116189","Industrial Halls Göhring","ed-dc-leo"
"116190","Laboratory","ed-dc-leo"
"116191","Indoor Sports Center Wankdorf","ed-dc-leo"
"116192","Daniel Straub-Realschule (Gymnasium Geislingen) : Courtyard Roofing","ed-dc-leo"
"116193","Industrial Planning Gmbh : Hall Construction","ed-dc-leo"
"116197","Lévy : Reservoir","ed-dc-leo"
"116198","Neumaier","ed-dc-leo"
"116200","Coca Cola-Factory","ed-dc-leo"
"116201","Cavern Internals : Küttigen ; Plastic Vaulted Shells","ed-dc-leo"
"116202","Grün + Bilfinger AG : Swimming Pool","ed-dc-leo"
"116204","Laboratory WW","ed-dc-leo"
"116206","Apolda Community Hall","ed-dc-leo"
"116207","Engineer Netzel : Industrial Hall Project in the Württemberg Region","ed-dc-leo"
"116208","Train Station Lyssach : Platform and Pedestrian Underpass","ed-dc-leo"
"116209","Polyform SA : H. Kurth","ed-dc-leo"
"116210","Studio Hautle","ed-dc-leo"
"116213","Architects Gurzeler & Schlunegger : Manufacturing Halls","ed-dc-leo"
"116214","Verkehrsbetriebe Winterthur : Grüzefeld Bus Depot","ed-dc-leo"
"116215","Mayer-Vorfelder + Dinkelacker: Stewin : Renewal of the Skylights","ed-dc-leo"
"116216","Nuclear Shelter Barcelona","ed-dc-leo"
"116217","Nuclear Shelter (Documentation for a Student)","ed-dc-leo"
"116218","Blacksmiths and Mechanical Workshops Bärtschi & Co.","ed-dc-leo"
"116219","Open-Air Halls Bonn and Cologne (Composting Plant)","ed-dc-leo"
"116220","Johann Studer Tractors","ed-dc-leo"
"116221","Autavia AG","ed-dc-leo"
"116222","Apparatus Construction and Electrical Service E. Hedinger AG : Commercial Building : New Building","ed-dc-leo"
"116223","Kieswerk AG : IWOBU AG","ed-dc-leo"
"116224","A. Haiber","ed-dc-leo"
"116225","U. Bischof","ed-dc-leo"
"116226","HIB : Centroprojekt Zlin A.s. : Double Tennis Hall","ed-dc-leo"
"116227","Car Repair Workshops A. Räbmatter","ed-dc-leo"
"116228","Painting Business Thiébaud AG","ed-dc-leo"
"116230","Pump Factory","ed-dc-leo"
"116231","Development of the Frommgut District","ed-dc-leo"
"116232","Gebrüder Knecht AG : Car Parking Garage","ed-dc-leo"
"116234","Garage Frauenknecht","ed-dc-leo"
"116235","Nuclear Shelter Academia Liceo Escolar S. Luis","ed-dc-leo"
"116236","Swiss Federal Railways SBB : Hägendorf Track Construction Workshops","ed-dc-leo"
"116237","Linen Weaving Factory Conversion Obersteg","ed-dc-leo"
"116238","Arch Elements Made of Polyester","ed-dc-leo"
"116239","Dosch Grand Garage AG","ed-dc-leo"
"116240","Bridge Wynigenstrasse","ed-dc-leo"
"116241","Hib : Center de Sports ET Loisirs Des Iles : Sitten Tennis and Squash Courts","ed-dc-leo"
"116242","Single-Family House Scheidegger","ed-dc-leo"
"116243","R. Pfisterer","ed-dc-leo"
"116244","Daniel Straub-Realschule (Gymnasium Geislingen) : Courtyard Roofing","ed-dc-leo"
"116245","Industrial Planning Gmbh : Hall Construction","ed-dc-leo"
"116246","Gummiwerke Ehgartner (Tire Sales Hans Ehgartner Gmbh)","ed-dc-leo"
"116247","Boehi & Co. : Garage","ed-dc-leo"
"116249","Lévy : Reservoir","ed-dc-leo"
"116250","Neumaier","ed-dc-leo"
"116252","Coca Cola-Factory","ed-dc-leo"
"116253","Cavern Internals : Küttigen ; Plastic Vaulted Shells","ed-dc-leo"
"116254","Grün + Bilfinger AG : Swimming Pool","ed-dc-leo"
"116255","Garage Zünd : New Building","ed-dc-leo"
"116256","Laboratory WW","ed-dc-leo"
"116257","Apolda Community Hall","ed-dc-leo"
"116258","Engineer Netzel : Industrial Hall Project in the Württemberg Region","ed-dc-leo"
"116259","Train Station Lyssach : Platform and Pedestrian Underpass","ed-dc-leo"
"116260","Polyform SA : H. Kurth","ed-dc-leo"
"116261","Studio Hautle","ed-dc-leo"
"116263","Car Body & Car Paint Shop Geser GmbH : Extension","ed-dc-leo"
"116265","Verkehrsbetriebe Winterthur : Grüzefeld Bus Depot","ed-dc-leo"
"116266","Mayer-Vorfelder + Dinkelacker: Stewin : Renewal of the Skylights","ed-dc-leo"
"116267","Nuclear Shelter Barcelona","ed-dc-leo"
"116268","Nuclear Shelter (Documentation for a Student)","ed-dc-leo"
"116269","Blacksmiths and Mechanical Workshops Bärtschi & Co.","ed-dc-leo"
"116270","Open-Air Halls Bonn and Cologne (Composting Plant)","ed-dc-leo"
"116271","Johann Studer Tractors","ed-dc-leo"
"116272","Autavia AG","ed-dc-leo"
"116273","Apparatus Construction and Electrical Service E. Hedinger AG : Commercial Building : New Building","ed-dc-leo"
"116274","Kieswerk AG : IWOBU AG","ed-dc-leo"
"116275","A. Haiber","ed-dc-leo"
"116276","U. Bischof","ed-dc-leo"
"116277","HIB : Centroprojekt Zlin A.s. : Double Tennis Hall","ed-dc-leo"
"116278","Car Repair Workshops A. Räbmatter","ed-dc-leo"
"116279","Painting Business Thiébaud AG","ed-dc-leo"
"116280","Pump Factory","ed-dc-leo"
"116281","Development of the Frommgut District","ed-dc-leo"
"116282","Gebrüder Knecht AG : Car Parking Garage","ed-dc-leo"
"116283","General Gold and Silver Refinery","ed-dc-leo"
"116284","Garage Frauenknecht","ed-dc-leo"
"116285","Nuclear Shelter Academia Liceo Escolar S. Luis","ed-dc-leo"
"116286","Swiss Federal Railways SBB : Hägendorf Track Construction Workshops","ed-dc-leo"
"116287","Linen Weaving Factory Conversion Obersteg","ed-dc-leo"
"116288","Arch Elements Made of Polyester","ed-dc-leo"
"116289","Dosch Grand Garage AG","ed-dc-leo"
"116290","Bridge Wynigenstrasse","ed-dc-leo"
"116291","Hib : Center de Sports ET Loisirs Des Iles : Sitten Tennis and Squash Courts","ed-dc-leo"
"116292","Customs Chiasso : Border Medical Station and Baggage Hall","ed-dc-leo"
"116293","House of the Future","ed-dc-leo"
"116294","Public Bath in Cottbus","ed-dc-leo"
"116295","Architect Astfalck, Au in Breisgau","ed-dc-leo"
"116297","Shopping Center : Neudorf","ed-dc-leo"
"116298","Giacomo Ferrari : Ford Garage : New Building","ed-dc-leo"
"116299","Holiday Home Dorta : Composite Panel","ed-dc-leo"
"116301","Association of Swiss Consumers' Associations VSK (now Coop)","ed-dc-leo"
"116302","Single-Family House Balz : (German Red Cross?)","ed-dc-leo"
"116304","Nuclear Shelter Amart","ed-dc-leo"
"116305","Bolton Metro : Red Moss Site : Sports Village","ed-dc-leo"
"116308","Bündner Cementwerke AG","ed-dc-leo"
"116309","Gebrüder Nussbaumer, Garage des Trois Rois : New Building","ed-dc-leo"
"116311","Bayrische Motorenwerke BMW AG : Hall and Factory Construction","ed-dc-leo"
"116312","Judo Club : Club Location : Architect K. Kölliker","ed-dc-leo"
"116313","E. + E. Jutzeler-Huber","ed-dc-leo"
"116314","Terra DOM, Hausbau GmbH : Triple Gym","ed-dc-leo"
"116315","Riyadh Market Hall","ed-dc-leo"
"116316","Architect Josef Wolf","ed-dc-leo"
"116317","Metallwerke AG","ed-dc-leo"
"116318","Migros Cooperative Bern : Stream Cover","ed-dc-leo"
"116320","New Building Company Kern","ed-dc-leo"
"116321","Plättlizoo","ed-dc-leo"
"116322","Leona Winery : Hall Constructions","ed-dc-leo"
"116323","W. Sutter","ed-dc-leo"
"116324","Oderma AG","ed-dc-leo"
"116325","Schanzenpost Bern : Tunnel Cover","ed-dc-leo"
"116326","HIB : Clydebank Sport Village : Multi-Sports Hall","ed-dc-leo"
"116328","Round Hall in Herne","ed-dc-leo"
"116329","Hangar India","ed-dc-leo"
"116331","Fiat Garage and Various Requests","ed-dc-leo"
"116332","Elektro-Apparatebau Olten AG (EAO) : Warehouse","ed-dc-leo"
"116333","Anton Traunfellner : Sports hall + Provincial Hospital","ed-dc-leo"
"116334","Central Heating, Stoffel & Ambühl (Today Otto Stoffel AG Haustechnik) : Crane Suspensions","ed-dc-leo"
"116335","Max Bertschinger & Co.","ed-dc-leo"
"116336","HIB : Crouch End Highgate Sports Center","ed-dc-leo"
"116337","Beringer Driving School : Extension","ed-dc-leo"
"116338","Thin Pavilion KS, Ice, Concrete [Ice Pavilion] : Sketches","ed-dc-leo"
"116339","Swiss Museum of Transport : Longines Planetarium","ed-dc-leo"
"116340","Geiser Industrial Bakery","ed-dc-leo"
"116341","Indoor Swimming Pool","ed-dc-leo"
"116342","Abderhalden AG : New Warehouse and Parking Garage : “Inseli”","ed-dc-leo"
"116343","Single-Family House Scheidegger","ed-dc-leo"
"116344","Customs Chiasso : Border Medical Station and Baggage Hall","ed-dc-leo"
"116345","House of the Future","ed-dc-leo"
"116346","Public Bath in Cottbus","ed-dc-leo"
"116347","Architect Astfalck, Au in Breisgau","ed-dc-leo"
"116348","Metal Construction  H. Kohler & Sohn AG","ed-dc-leo"
"116349","Shopping Center : Neudorf","ed-dc-leo"
"116350","Giacomo Ferrari : Ford Garage : New Building","ed-dc-leo"
"116351","Holiday Home Dorta : Composite Panel","ed-dc-leo"
"116352","Az. Agr. (Azienda Agricola) G. Ceccarelli : Garden Center, Pan Orchids","ed-dc-leo"
"116353","Association of Swiss Consumers' Associations VSK (now Coop)","ed-dc-leo"
"116354","Single-Family House Balz : (German Red Cross?)","ed-dc-leo"
"116355","Trösch Glas AG : Preliminary Project (First Bubble Shell Sketches)","ed-dc-leo"
"116356","Nuclear Shelter Amart","ed-dc-leo"
"116357","Bolton Metro : Red Moss Site : Sports Village","ed-dc-leo"
"116358","Bündner Cementwerke AG","ed-dc-leo"
"116359","Gebrüder Nussbaumer, Garage des Trois Rois : New Building","ed-dc-leo"
"116361","Bayrische Motorenwerke BMW AG : Hall and Factory Construction","ed-dc-leo"
"116362","Judo Club : Club Location : Architect K. Kölliker","ed-dc-leo"
"116364","Terra DOM, Hausbau GmbH : Triple Gym","ed-dc-leo"
"116365","Riyadh Market Hall","ed-dc-leo"
"116366","Architect Josef Wolf","ed-dc-leo"
"116367","Metallwerke AG","ed-dc-leo"
"116369","Central Station Stuttgart 21 : Consultancy Agreement and Engineering Plans","ed-dc-leo"
"116370","New Building Company Kern","ed-dc-leo"
"116371","Plättlizoo","ed-dc-leo"
"116372","Leona Winery : Hall Constructions","ed-dc-leo"
"116373","W. Sutter","ed-dc-leo"
"116374","Oderma AG","ed-dc-leo"
"116375","Schanzenpost Bern : Tunnel Cover","ed-dc-leo"
"116376","HIB : Clydebank Sport Village : Multi-Sports Hall","ed-dc-leo"
"116377","Curve Plan Bubble Shell 20 X 15 m for Publication","ed-dc-leo"
"116378","Round Hall in Herne","ed-dc-leo"
"116379","Hangar India","ed-dc-leo"
"116380","Cavern Installations: UMA-0 Facility; Plastic Vaulted Shells","ed-dc-leo"
"116381","Fiat Garage and Various Requests","ed-dc-leo"
"116382","Elektro-Apparatebau Olten AG (EAO) : Warehouse","ed-dc-leo"
"116383","Anton Traunfellner : Sports hall + Provincial Hospital","ed-dc-leo"
"116384","Central Heating, Stoffel & Ambühl (Today Otto Stoffel AG Haustechnik) : Crane Suspensions","ed-dc-leo"
"116385","Max Bertschinger & Co.","ed-dc-leo"
"116386","HIB : Crouch End Highgate Sports Center","ed-dc-leo"
"116387","Beringer Driving School : Extension","ed-dc-leo"
"116388","Thin Pavilion KS, Ice, Concrete [Ice Pavilion] : Sketches","ed-dc-leo"
"116389","Swiss Museum of Transport : Longines Planetarium","ed-dc-leo"
"116390","Geiser Industrial Bakery","ed-dc-leo"
"116391","Indoor Swimming Pool","ed-dc-leo"
"116392","Raymond Commiant : Inspection Visit of a House : S.C.I. Minerve : Matra","ed-dc-leo"
"116393","Verkehrsbetriebe Biel : Extension","ed-dc-leo"
"116394","Shopping Center","ed-dc-leo"
"116395","Rohrbach Cement Dotternhausen (Today Holcim Süddeutschland Gmbh) : Bicycle Shelter (And Car Garage)","ed-dc-leo"
"116396","Niklaus Sanitär AG : Extension","ed-dc-leo"
"116397","Woodworks Gebrüder Tschopp","ed-dc-leo"
"116398","Development of Building Land Schluep","ed-dc-leo"
"116399","Warehouse Colombes 2 (Compagnie S.C.I. Rayjak)","ed-dc-leo"
"116401","Isyntha Klasing Gmbh Elektroisolation : Static Examination of the Ceiling Construction","ed-dc-leo"
"116403","Elco Paper Mill","ed-dc-leo"
"116404","Roys Bernhard : Garden Center : New Building","ed-dc-leo"
"116406","Parc Floral de Paris : Palm Greenhouse","ed-dc-leo"
"116407","Willy Kienle : 4 Row Single-Family Home","ed-dc-leo"
"116408","Civil Engineering Office : National Road N5 : Biel Bypass : Kohler + Schöni : IGEBOS","ed-dc-leo"
"116409","Indoor Swimming Pool Al Bosco","ed-dc-leo"
"116410","Badetscher : Canopy","ed-dc-leo"
"116414","Maison Charles Duc SA/Société Des Entrepôts de Roche SA : Grocery Warehouse","ed-dc-leo"
"116415","(Probably) I.T.C. (India Tobacco Company)","ed-dc-leo"
"116416","Chemical Building Materials Kaspar Winkler & Co.","ed-dc-leo"
"116417","Highway Geneva - Lausanne : BP Côté Sud","ed-dc-leo"
"116420","Maschine Factory E. Aebi AG : New Factory Building With Office","ed-dc-leo"
"116423","HWB Omnipack Produktions AG : Factory Hall : New Building","ed-dc-leo"
"116424","Road Tunnel Lining","ed-dc-leo"
"116425","Beric SA","ed-dc-leo"
"116427","Cavern Installations : Cressier; Plastic Vaulted Shells","ed-dc-leo"
"116428","PTT Postal Garage","ed-dc-leo"
"116429","Garden Center Migros","ed-dc-leo"
"116430","Binggeli Villa","ed-dc-leo"
"116431","Gerster OHG : New Building Opel","ed-dc-leo"
"116433","Landolt Hauser AG Spices + Herbs","ed-dc-leo"
"116434","Hans Müller : Apartment Building + Parking Garage","ed-dc-leo"
"116435","Residence Mourik","ed-dc-leo"
"116436","Architect Flatz : Project Neusiedlersee","ed-dc-leo"
"116437","Swiss Bank Corporation Chiasso : Boccia Lane","ed-dc-leo"
"116439","Haener AG","ed-dc-leo"
"116440","HIB : Tennis Centre (Today Sports Hall) Crissier","ed-dc-leo"
"116441","Sugar Factory & Refinery Aarberg AG","ed-dc-leo"
"116442","Bus Service Grenchen and Surroundings (BGU)","ed-dc-leo"
"116443","Abderhalden AG : New Warehouse and Parking Garage : “Inseli”","ed-dc-leo"
"116444","Raymond Commiant : Inspection Visit of a House : S.C.I. Minerve : Matra","ed-dc-leo"
"116445","Verkehrsbetriebe Biel : Extension","ed-dc-leo"
"116446","Shopping Center","ed-dc-leo"
"116447","Rohrbach Cement Dotternhausen (Today Holcim Süddeutschland Gmbh) : Bicycle Shelter (And Car Garage)","ed-dc-leo"
"116448","Niklaus Sanitär AG : Extension","ed-dc-leo"
"116449","Woodworks Gebrüder Tschopp","ed-dc-leo"
"116450","Development of Building Land Schluep","ed-dc-leo"
"116451","Warehouse Colombes 2 (Compagnie S.C.I. Rayjak)","ed-dc-leo"
"116452","Impresa Vicari SA","ed-dc-leo"
"116453","Isyntha Klasing Gmbh Elektroisolation : Static Examination of the Ceiling Construction","ed-dc-leo"
"116454","Elco Paper Mill","ed-dc-leo"
"116455","Roys Bernhard : Garden Center : New Building","ed-dc-leo"
"116456","W. Blaser (= Chemisch Technische Produkte Blaser & Co. AG, today Blaser Swisslube AG ?)","ed-dc-leo"
"116457","Parc Floral de Paris : Palm Greenhouse","ed-dc-leo"
"116458","Willy Kienle : 4 Row Single-Family House","ed-dc-leo"
"116459","Civil Engineering Office : National Road N5 : Biel Bypass : Kohler + Schöni : IGEBOS","ed-dc-leo"
"116460","Indoor Swimming Pool Al Bosco","ed-dc-leo"
"116461","Badetscher : Canopy","ed-dc-leo"
"116462","Cadowa : New Hall Construction","ed-dc-leo"
"116463","Savings Bank AEK Burgdorf : Conversion and Renovation (Today Galerie Im Park and Finox)","ed-dc-leo"
"116464","Garage Rütiwies AG (Formerly Jumot Nutzfahrzeuge A. Jucker) : Conversion","ed-dc-leo"
"116465","Maison Charles Duc SA/Société Des Entrepôts de Roche SA : Grocery Warehouse","ed-dc-leo"
"116466","(Probably) I.T.C. (India Tobacco Company)","ed-dc-leo"
"116467","Chemical Building Materials Kaspar Winkler & Co.","ed-dc-leo"
"116468","Highway Geneva - Lausanne : BP Côté Sud","ed-dc-leo"
"116469","Broadland Sports Village : Indoor Swimming Pool","ed-dc-leo"
"116470","Weaving Machine Factory Morat : II","ed-dc-leo"
"116471","Maschine Factory E. Aebi AG : New Factory Building With Office","ed-dc-leo"
"116473","Garage Altherr (Today Altherr Nutzfahrzeuge AG) : Extension","ed-dc-leo"
"116474","HWB Omnipack Produktions AG : Factory Hall : New Building","ed-dc-leo"
"116475","Road Tunnel Lining","ed-dc-leo"
"116476","Beric SA","ed-dc-leo"
"116478","Cavern Installations : Cressier; Plastic Vaulted Shells","ed-dc-leo"
"116479","PTT Postal Garage","ed-dc-leo"
"116480","Garden Center Migros","ed-dc-leo"
"116481","Binggeli Villa","ed-dc-leo"
"116482","Gerster OHG : New Building Opel","ed-dc-leo"
"116483","Landolt Hauser AG Spices + Herbs","ed-dc-leo"
"116484","Hans Müller : Apartment Building + Parking Garage","ed-dc-leo"
"116485","Residence Mourik","ed-dc-leo"
"116486","Architect Flatz : Project Neusiedlersee","ed-dc-leo"
"116487","Swiss Bank Corporation Chiasso : Boccia Lane","ed-dc-leo"
"116488","Metal and Boiler Construction A. Lanz & Co. : Transfer of People","ed-dc-leo"
"116489","Haener AG","ed-dc-leo"
"116490","HIB : Tennis Centre (Today Sports Hall) Crissier","ed-dc-leo"
"116491","Züblin & Co. : Production and Warehouse in the Friborg Area","ed-dc-leo"
"116492","Unidentified Object","ed-dc-leo"
"116493","Triesen Town Center : Community Hall : Roofing","ed-dc-leo"
"116494","Gym Facility","ed-dc-leo"
"116495","Preliminary Project for a Shopping Center","ed-dc-leo"
"116496","Grün + Bilfinger AG : Structural Steel","ed-dc-leo"
"116497","IC Immobilien U. Verwaltungs AG : Indoor Tennis Court","ed-dc-leo"
"116498","Autoservice-Station AG (Kaiser) : Car Wash and Workshop","ed-dc-leo"
"116499","Architect Maier, Pforzheim","ed-dc-leo"
"116500","König AG : New Company Building","ed-dc-leo"
"116501","Fire Brigade Magazine Böblingen","ed-dc-leo"
"116502","Ammunition Factory Altdorf MFA : Building 741 Näpflihalle : Roof Renovation With Isler Shells","ed-dc-leo"
"116503","Large, Modular Hall Without Shells","ed-dc-leo"
"116504","Welde Brewery (Plankstadt) : Bottle and Storage Cellar Construction","ed-dc-leo"
"116505","Orcava AG (Beverage Warehouse Zogg) : New Production and Storage Building","ed-dc-leo"
"116506","Kaderli Residential and Commercial Building","ed-dc-leo"
"116508","Metal Construction H. Kohler & Sohn AG (Füglistaller Metallbau AG; Today Aml AG Apparatebau und Metalltechnik)","ed-dc-leo"
"116509","Café-Bar Aquarium","ed-dc-leo"
"116510","E. Ineichen : New Garage","ed-dc-leo"
"116511","Canton Hospital Münsterlingen : Company Building","ed-dc-leo"
"116512","Bubble : Mediterranée","ed-dc-leo"
"116514","Casa Weber : Swimming Pool Roofing","ed-dc-leo"
"116515","Warehouse Racher & Co. AG","ed-dc-leo"
"116516","HIB : Moat House : Sports Center in Solihull","ed-dc-leo"
"116517","Uto Grundstücke AG","ed-dc-leo"
"116518","Franconian Carpet Weaving","ed-dc-leo"
"116519","G. Vanoli : Artificial Stone Factory : Extension","ed-dc-leo"
"116520","Nickermann : New Textile Factory Building","ed-dc-leo"
"116521","Volg Landquart","ed-dc-leo"
"116522","Machine Factory Alfred Güdel AG","ed-dc-leo"
"116523","Workshop","ed-dc-leo"
"116524","Piscine Ville de Landernau","ed-dc-leo"
"116525","Frick","ed-dc-leo"
"116526","Highway Center Kirchberg","ed-dc-leo"
"116527","Parc Astérix : Delphinarium","ed-dc-leo"
"116529","Union Cabinet Affairs Building","ed-dc-leo"
"116533","Kandahar Schuhmanufaktur AG","ed-dc-leo"
"116534","Foulger Transport : Parking Garage","ed-dc-leo"
"116535","Ministère de L’Equipement et du Logement : Project for an Information Center","ed-dc-leo"
"116536","U-Bahn Depot North","ed-dc-leo"
"116537","Lecoultre Emballages SA","ed-dc-leo"
"116538","Cartonage Factory Dimmler","ed-dc-leo"
"116539","Folded Plate Structure","ed-dc-leo"
"116541","Stollen","ed-dc-leo"
"116542","Bus Service Grenchen and Surroundings (BGU)","ed-dc-leo"
"116543","Unidentified Object","ed-dc-leo"
"116544","Triesen Town Center : Community Hall : Roofing","ed-dc-leo"
"116545","Gym Facility","ed-dc-leo"
"116546","Preliminary Project for a Shopping Center","ed-dc-leo"
"116547","Grün + Bilfinger AG : Structural Steel","ed-dc-leo"
"116548","IC Immobilien U. Verwaltungs AG : Indoor Tennis Court","ed-dc-leo"
"116549","Autoservice-Station AG (Kaiser) : Car Wash and Workshop","ed-dc-leo"
"116551","König AG : New Company Building","ed-dc-leo"
"116552","Fire Brigade Magazine Böblingen","ed-dc-leo"
"116553","Ammunition Factory Altdorf MFA : Building 741 Näpflihalle : Roof Renovation With Isler Shells","ed-dc-leo"
"116555","Welde Brewery (Plankstadt) : Bottle and Storage Cellar Construction","ed-dc-leo"
"116556","Orcava AG (Beverage Warehouse Zogg) : New Production and Storage Building","ed-dc-leo"
"116557","Kaderli Residential and Commercial Building","ed-dc-leo"
"116558","PTT Headquarter : Conversion Garage","ed-dc-leo"
"116559","Metal Construction H. Kohler & Sohn AG (Füglistaller Metallbau AG; Today Aml AG Apparatebau und Metalltechnik)","ed-dc-leo"
"116560","Café-Bar Aquarium","ed-dc-leo"
"116561","E. Ineichen : New Garage","ed-dc-leo"
"116562","Canton Hospital Münsterlingen : Company Building","ed-dc-leo"
"116563","Bubble : Mediterranée","ed-dc-leo"
"116564","State Building Department II, Heidelberg","ed-dc-leo"
"116565","Casa Weber : Swimming Pool Roofing","ed-dc-leo"
"116566","Warehouse Racher & Co. AG","ed-dc-leo"
"116567","HIB : Moat House : Sports Center in Solihull","ed-dc-leo"
"116568","Uto Grundstücke AG","ed-dc-leo"
"116569","Franconian Carpet Weaving","ed-dc-leo"
"116570","G. Vanoli : Artificial Stone Factory : Extension","ed-dc-leo"
"116571","Nickermann : New Textile Factory Building","ed-dc-leo"
"116572","Volg Landquart","ed-dc-leo"
"116573","Machine Factory Alfred Güdel AG","ed-dc-leo"
"116574","Workshop","ed-dc-leo"
"116575","Piscine Ville de Landernau","ed-dc-leo"
"116576","Frick","ed-dc-leo"
"116577","Highway Center Kirchberg","ed-dc-leo"
"116578","Parc Astérix : Delphinarium","ed-dc-leo"
"116579","Benzin und Petrolium AG BP : Highway Center Mittelland Deitingen-Süd : Conversion and New Building","ed-dc-leo"
"116580","Union Cabinet Affairs Building","ed-dc-leo"
"116581","Car Body Factory Ramseier & Jenzer AG : Car Body Workshop","ed-dc-leo"
"116582","HIB : Aircraft Museum Dübendorf","ed-dc-leo"
"116583","Mechanical Workshop Gebrüder Tanner AG","ed-dc-leo"
"116584","Kandahar Schuhmanufaktur AG","ed-dc-leo"
